"User_ID","UTC_Time","Account","Operation","Coin","Change","Remark"
"102371243","2021-05-15 00:45:36","Spot","Buy","USDT","100.95975000",""
"102371243","2021-05-15 00:54:08","Spot","Fee","SHIB","-1400.88000000",""
"102371243","2021-05-15 00:54:08","Spot","Buy","SHIB","1400882.00000000",""
"102371243","2021-05-15 00:54:08","Spot","Sell","USDT","-25.21587600",""
"102371243","2021-05-15 01:29:57","Spot","Buy","USDT","102.35400000",""
"102371243","2021-05-15 01:29:57","Spot","Fee","USDT","-0.10235400",""
"102371243","2021-05-15 01:29:57","Spot","Sell","ETH","-0.02500000",""
"102371243","2021-05-15 01:49:35","Spot","Sell","BTC","-0.00033810",""
"102371243","2021-05-15 01:49:35","Spot","Buy","BAT","14.00000000",""
"102371243","2021-05-15 01:49:35","Spot","Fee","BAT","-0.01400000",""
"102371243","2021-05-15 02:08:38","Spot","Fee","ICP","-0.00007000",""
"102371243","2021-05-15 02:08:38","Spot","Sell","BTC","-0.00041426",""
"102371243","2021-05-15 02:08:38","Spot","Buy","ICP","0.07000000",""
"102371243","2021-05-15 03:03:13","Spot","Fee","SHIB","-1080.06000000",""
"102371243","2021-05-15 03:03:13","Spot","Sell","USDT","-18.91192064",""
"102371243","2021-05-15 03:03:13","Spot","Buy","SHIB","1080064.00000000",""
"102371243","2021-05-15 03:14:15","Spot","Buy","SHIB","1667718.00000000",""
"102371243","2021-05-15 03:14:15","Spot","Sell","USDT","-28.36788318",""
"102371243","2021-05-15 03:14:15","Spot","Fee","SHIB","-1667.72000000",""
"102371243","2021-05-15 06:23:02","Spot","Sell","USDT","-33.72000000",""
"102371243","2021-05-15 06:23:02","Spot","Fee","ICP","-0.00012000",""
"102371243","2021-05-15 06:23:02","Spot","Buy","ICP","0.12000000",""
"102371243","2021-05-15 10:59:56","Spot","Sell","BTC","-0.00033914",""
"102371243","2021-05-15 10:59:56","Spot","Buy","SC","547.00000000",""
"102371243","2021-05-15 10:59:56","Spot","Fee","SC","-0.54700000",""
"102371243","2021-05-15 13:57:05","Spot","Buy","ICP","0.08000000",""
"102371243","2021-05-15 13:57:05","Spot","Fee","ICP","-0.00008000",""
"102371243","2021-05-15 13:57:05","Spot","Sell","USDT","-21.80000000",""
"102371243","2021-05-15 14:35:52","Spot","Buy","SHIB","1718225.00000000",""
"102371243","2021-05-15 14:35:52","Spot","Sell","USDT","-28.36789475",""
"102371243","2021-05-15 14:35:52","Spot","Fee","SHIB","-1718.23000000",""
"102371243","2021-05-15 15:08:16","Spot","Sell","BTC","-0.00010782",""
"102371243","2021-05-15 15:08:16","Spot","Fee","BNB","-0.00000675",""
"102371243","2021-05-15 15:08:16","Spot","Buy","ICP","0.02000000",""
"102371243","2021-05-15 15:44:52","Spot","Buy","SHIB","2061957.00000000",""
"102371243","2021-05-15 15:44:52","Spot","Sell","USDT","-33.09440985",""
"102371243","2021-05-15 15:44:52","Spot","Fee","SHIB","-2061.96000000",""
"102371243","2021-05-15 16:20:12","Spot","Deposit","LTC","2.18151462",""
"102371243","2021-05-15 16:21:27","Spot","Fee","BTC","-0.00000695",""
"102371243","2021-05-15 16:21:27","Spot","Buy","BTC","0.00695420",""
"102371243","2021-05-15 16:21:27","Spot","Sell","LTC","-1.09000000",""
"102371243","2021-05-15 16:24:24","Spot","Buy","USDT","167.98196610",""
"102371243","2021-05-15 16:24:24","Spot","Sell","LTC","-0.54591000",""
"102371243","2021-05-15 16:24:24","Spot","Fee","USDT","-0.16798197",""
"102371243","2021-05-15 16:26:42","Spot","Sell","USDT","-32.38243620",""
"102371243","2021-05-15 16:26:42","Spot","Buy","SHIB","2105490.00000000",""
"102371243","2021-05-15 16:26:42","Spot","Fee","SHIB","-2105.49000000",""
"102371243","2021-05-15 16:33:17","Spot","Sell","USDT","-46.26000000",""
"102371243","2021-05-15 16:33:17","Spot","Fee","ICP","-0.00018000",""
"102371243","2021-05-15 16:33:17","Spot","Buy","ICP","0.18000000",""
"102371243","2021-05-15 17:36:07","Funding","Transfer Between Main and Funding Wallet","ETH","-0.00700000",""
"102371243","2021-05-15 17:36:07","Spot","Transfer Between Main and Funding Wallet","ETH","0.00700000",""
"102371243","2021-05-15 18:11:08","Spot","Buy","ICP","0.07000000",""
"102371243","2021-05-15 18:11:08","Spot","Sell","USDT","-32.89000000",""
"102371243","2021-05-15 18:11:08","Spot","Fee","ICP","-0.00007000",""
"102371243","2021-05-15 18:11:08","Spot","Sell","USDT","-17.71000000",""
"102371243","2021-05-15 18:11:08","Spot","Fee","ICP","-0.00013000",""
"102371243","2021-05-15 18:11:08","Spot","Buy","ICP","0.13000000",""
"102371243","2021-05-15 19:02:43","Spot","Buy","REN","12.00000000",""
"102371243","2021-05-15 19:02:43","Spot","Sell","BTC","-0.00019812",""
"102371243","2021-05-15 19:02:43","Spot","Fee","REN","-0.01200000",""
"102371243","2021-05-15 19:05:21","Spot","Sell","BTC","-0.00079248",""
"102371243","2021-05-15 19:05:21","Spot","Buy","REN","48.00000000",""
"102371243","2021-05-15 19:05:21","Spot","Fee","REN","-0.04800000",""
"102371243","2021-05-15 20:15:34","Spot","Buy","USDT","84.35555840",""
"102371243","2021-05-15 20:15:34","Spot","Sell","LTC","-0.27296000",""
"102371243","2021-05-15 20:15:34","Spot","Fee","USDT","-0.08435556",""
"102371243","2021-05-15 20:30:51","Spot","Sell","USDT","-67.63874400",""
"102371243","2021-05-15 20:30:51","Spot","Fee","HOT","-6.08700000",""
"102371243","2021-05-15 20:30:51","Spot","Buy","HOT","6087.00000000",""
"102371243","2021-05-16 13:18:08","Spot","Sell","LTC","-0.27296000",""
"102371243","2021-05-16 13:18:08","Spot","Fee","USDT","-0.08561663",""
"102371243","2021-05-16 13:18:08","Spot","Buy","USDT","85.61663360",""
"102371243","2021-05-16 17:44:20","Spot","Fee","ICP","-0.00023000",""
"102371243","2021-05-16 17:44:20","Spot","Buy","ICP","0.23000000",""
"102371243","2021-05-16 17:44:20","Spot","Sell","BTC","-0.00113160",""
"102371243","2021-05-16 18:49:04","Spot","Buy","SHIB","1457768.00000000",""
"102371243","2021-05-16 18:49:04","Spot","Fee","SHIB","-1457.77000000",""
"102371243","2021-05-16 18:49:04","Spot","Sell","USDT","-20.48164040",""
"102371243","2021-05-16 19:12:29","Spot","Sell","USDT","-26.25000000",""
"102371243","2021-05-16 19:12:29","Spot","Fee","DGB","-0.25000000",""
"102371243","2021-05-16 19:12:29","Spot","Buy","DGB","250.00000000",""
"102371243","2021-05-16 19:54:04","Spot","Fee","SHIB","-1638.60000000",""
"102371243","2021-05-16 19:54:04","Spot","Buy","SHIB","1638602.00000000",""
"102371243","2021-05-16 19:54:04","Spot","Sell","USDT","-21.38375610",""
"102371243","2021-05-17 01:56:59","Spot","Fee","SC","-0.50000000",""
"102371243","2021-05-17 01:56:59","Spot","Sell","BTC","-0.00030000",""
"102371243","2021-05-17 01:56:59","Spot","Buy","SC","500.00000000",""
"102371243","2021-05-17 06:02:36","Spot","Deposit","ZAR","4905.00000000",""
"102371243","2021-05-17 06:02:36","Spot","Transaction Related","ZAR","-4905.00000000",""
"102371243","2021-05-17 06:02:36","Spot","Transaction Related","USDT","337.20559214",""
"102371243","2021-05-17 06:03:11","Spot","Transaction Related","ZAR","-4905.00000000",""
"102371243","2021-05-17 06:03:11","Spot","Deposit","ZAR","4905.00000000",""
"102371243","2021-05-17 06:03:11","Spot","Transaction Related","USDT","337.20887939",""
"102371243","2021-05-17 13:12:02","Spot","Sell","USDT","-49.97916000",""
"102371243","2021-05-17 13:12:02","Spot","Buy","SC","1848.00000000",""
"102371243","2021-05-17 13:12:02","Spot","Fee","SC","-1.84800000",""
"102371243","2021-05-17 15:37:31","Spot","Sell","USDT","-32.16000000",""
"102371243","2021-05-17 15:37:31","Spot","Fee","ICP","-0.00016000",""
"102371243","2021-05-17 15:37:31","Spot","Buy","ICP","0.16000000",""
"102371243","2021-05-17 15:37:32","Spot","Buy","ICP","0.08000000",""
"102371243","2021-05-17 15:37:32","Spot","Fee","ICP","-0.00008000",""
"102371243","2021-05-17 15:37:32","Spot","Sell","USDT","-16.08000000",""
