Financial Year,Coin,Sale Reference,Lot Reference,Quantity Sold,Unit Cost (ZAR),Total Cost (ZAR),Selling Price (ZAR),Proceeds (ZAR),Profit/Loss (ZAR),Fee Reference,Fee Amount (ZAR)
FY2024,LTC,,,0.0018768,0,0,0,0,0,26de0ee6,3.18
FY2024,LTC,,,0.006,0,0,0,0,0,ea34b344,8.78
FY2024,XRP,,,2.5,0,0,0,0,0,9d68e351,21.99
FY2024,XRP,,,0.115,0,0,0,0,0,41eada2a,1.28
FY2024,LTC,,,0.0090027,0,0,0,0,0,778bcac0,18.39
FY2024,LTC,,,0.0011232,0,0,0,0,0,66cdce3e,1.9
FY2024,LTC,,,0.0010589,0,0,0,0,0,933474d5,1.79
FY2024,LTC,,,0.001,0,0,0,0,0,8d276727,1.81
FY2024,XRP,,,2.931,0,0,0,0,0,05452d6b,32.8
FY2024,LTC,,,0.0000295,0,0,0,0,0,cb066cf0,0.05
FY2024,LTC,,,0.0009411,0,0,0,0,0,a7ac58d0,1.59
FY2024,XBT,,,0.00001,0,0,0,0,0,f3662d76,5.52
FY2024,ETH,,,0.0002,0,0,0,0,0,f5cce330,7.29
FY2024,ETH,,,0.0002,0,0,0,0,0,64a5b379,7.55
FY2024,ETH,,,0.000035,0,0,0,0,0,03f8a445,1.15
FY2024,ETH,,,0.000965,0,0,0,0,0,3a87c193,31.76
FY2024,ETH,,,0.00050976,0,0,0,0,0,118c01c2,18.31
FY2024,ETH,,,0.00009023,0,0,0,0,0,a2510f04,3.24
FY2024,ETH,,,0.0000025,0,0,0,0,0,90c3a6ea,0.09
FY2024,ETH,,,0.0000025,0,0,0,0,0,09d3417e,0.09
FY2024,ETH,,,0.00000164,0,0,0,0,0,68156e48,0.06
FY2024,ETH,,,0.00001589,0,0,0,0,0,ea62751c,0.58
FY2024,ETH,,,0.0000015,0,0,0,0,0,2d2daa5d,0.05
FY2024,ETH,,,0.0000015,0,0,0,0,0,6a892da6,0.05
FY2024,ETH,,,0.0000015,0,0,0,0,0,2b8ee794,0.05
FY2024,XBT,,,0.00005,0,0,0,0,0,bb53c0e3,24.47
FY2024,ETH,,,0.0000015,0,0,0,0,0,99ac002e,0.05
FY2024,ETH,,,0.0000015,0,0,0,0,0,cd44420f,0.05
FY2024,ETH,,,0.0000015,0,0,0,0,0,377cfddf,0.05
FY2024,ETH,,,0.0000015,0,0,0,0,0,1d098b7c,0.05
FY2024,ETH,,,0.0000015,0,0,0,0,0,e7b621ff,0.05
FY2024,ETH,,,0.0000015,0,0,0,0,0,6c5656b6,0.05
FY2024,ETH,,,0.00056512,0,0,0,0,0,08dd2067,20.81
FY2024,ETH,,,0.0006,0,0,0,0,0,dc4d7789,22.56
FY2024,ETH,,,0.0005,0,0,0,0,0,c21bdfaa,18.79
FY2024,XBT,,,0.00002141,0,0,0,0,0,ba995760,11.93
FY2024,ETH,,,0.00008503,0,0,0,0,0,0f33935c,3.8
FY2024,ETH,,,0.0016428,0,0,0,0,0,c4cd2bf3,73.47
FY2024,XBT,,,0.0000055,0,0,0,0,0,8893af1c,3.27
FY2024,XRP,,,1.479,0,0,0,0,0,b423a40d,17.05
FY2024,XBT,,,0.0000445,0,0,0,0,0,58a3199b,26.51
FY2024,XBT,,,0.000027,0,0,0,0,0,2ed2b2b0,16.12
FY2024,XBT,,,0.000003,0,0,0,0,0,c31fccf8,1.79
FY2024,XRP,05452d6b,in_buy_19037aa12282f0,33,11.22,370.26,11.15,367.95,-2.31,,0
FY2024,XRP,05452d6b,in_buy_a14df64a7e83bc,9,11.22,100.98,11.15,100.35,-0.63,,0
FY2024,XRP,05452d6b,in_buy_802d7f31113fb2,883.555,11.45,10116.70475,11.15,9851.63825,-265.0665,,0
FY2024,XRP,05452d6b,in_buy_52b81d26b80d64,32.445,11.22,364.0329,11.15,361.76175,-2.27115,,0
FY2024,XRP,05452d6b,in_buy_5d6290f02ab844,19,11.45,217.55,11.15,211.85,-5.7,,0
FY2024,ETH,08dd2067,in_buy_c70c65345126b6,0.188374,25881.9913464999966038,4875.4942379055903602442212,36798.9743807531824986,6931.9699999999999999912764,2056.4757620944096397470552,,0
FY2024,ETH,09d3417e,in_buy_c70c65345126b6,0.0005,25881.9913464999966038,12.9409956732499983019,36780,18.39,5.4490043267500016981,,0
FY2024,ETH,0d5aa1b0,in_buy_ca87fedf8a4bf8,0.0036999,27622.9862117272282405,102.20228668476957176702595,38700,143.18613,40.98384331523042823297405,,0
FY2024,ETH,0d5aa1b0,in_buy_b0c327eb38ff52,0.1963001,24586.9499241274658574,4826.42072880121396055420574,38700,7596.81387,2770.39314119878603944579426,,0
FY2024,XRP,0e3a404d,in_buy_f88d6a95d15959,239,12.05,2879.95,10.45,2497.55,-382.4,,0
FY2024,ETH,0f33935c,in_buy_ca87fedf8a4bf8,0.014172,27622.9862117272282405,391.472960592598278624366,44454.5582839401637031,630.0100000000000000003332,238.5370394074017213759672,,0
FY2024,XBT,10f42eb8,in_buy_bab13f9baf34c3,0.002,528000,1056,538000,1076,20,,0
FY2024,XBT,10f42eb8,in_buy_ededd06a5ba889,0.00107102,545000,583.7059,538000,576.20876,-7.49714,,0
FY2024,XBT,10f42eb8,in_buy_e2cc0acc8beb3c,0.00692898,474299,3286.40828502,538000,3727.79124,441.38295498,,0
FY2024,ETH,118c01c2,in_buy_c70c65345126b6,0.169922,25881.9913464999966038,4397.9197335799724229109036,35927.9551794352703005,6104.950000000000000001561,1707.0302664200275770906574,,0
FY2024,ETH,1d098b7c,in_buy_c70c65345126b6,0.0005,25881.9913464999966038,12.9409956732499983019,36780,18.39,5.4490043267500016981,,0
FY2024,XRP,292f5a3a,in_buy_1b054a60a3c0fb,1,11.25,11.25,15.85,15.85,4.6,,0
FY2024,ETH,2b8ee794,in_buy_c70c65345126b6,0.0005,25881.9913464999966038,12.9409956732499983019,36780,18.39,5.4490043267500016981,,0
FY2024,ETH,2d2daa5d,in_buy_c70c65345126b6,0.0005,25881.9913464999966038,12.9409956732499983019,36780,18.39,5.4490043267500016981,,0
FY2024,XBT,2ed2b2b0,in_buy_47e0e276166e5e,0.00299161,335762.8571428571428571,1004.471521057142857142728931,597024.4444444444444444,1786.064298244444444444311484,781.592777187301587301582553,,0
FY2024,XBT,2ed2b2b0,in_buy_dd8c91d5ac19e1,0.0031,335819.3548387096774194,1041.04000000000000000014,597024.4444444444444444,1850.77577777777777777764,809.7357777777777777775,,0
FY2024,XBT,2ed2b2b0,in_buy_a0b5940b04d623,0.001,332920,332.92,597024.4444444444444444,597.0244444444444444444,264.1044444444444444444,,0
FY2024,XBT,2ed2b2b0,in_buy_e319235bb039e6,0.00190839,332608.8888888888888889,634.747477466666666666687871,597024.4444444444444444,1139.355479533333333333248516,504.608002066666666666560645,,0
FY2024,XRP,33f1573c,in_buy_fe4a605a699904,500,14.74,7370,9.95,4975,-2395,,0
FY2024,ETH,377cfddf,in_buy_c70c65345126b6,0.0005,25881.9913464999966038,12.9409956732499983019,36780,18.39,5.4490043267500016981,,0
FY2024,ETH,3e1da96b,in_buy_34ed39ea77b6e6,0.3,24652.9997442945726523,7395.89992328837179569,38970,11691,4295.10007671162820431,,0
FY2024,XRP,41eada2a,in_buy_802d7f31113fb2,23,11.45,263.35,11.15,256.45,-6.9,,0
FY2024,XBT,58a3199b,in_buy_47e0e276166e5e,0.00395839,335762.8571428571428571,1329.080336085714285714116069,596412.3595505617977528,2360.832719921348314606705992,1031.752383835634028892589923,,0
FY2024,XBT,58a3199b,in_buy_45e5a4921a3b3b,0.00034,641000,217.94,596412.3595505617977528,202.780202247191011235952,-15.159797752808988764048,,0
FY2024,XBT,58a3199b,in_buy_143c3dae39fd8f,0.00266,641000,1705.06,596412.3595505617977528,1586.456876404494382022448,-118.603123595505617977552,,0
FY2024,XBT,58a3199b,in_buy_c1aa5e56972dc9,0.00194161,555000,1077.59355,596412.3595505617977528,1158.000201426966292134814008,80.406651426966292134814008,,0
FY2024,ETH,6093002e,in_buy_1454668a0d2606,0.00411,24652.0681265206812652,101.319999999999999999972,37129.9890150128158184,152.604254851702673013624,51.284254851702673013652,,0
FY2024,ETH,6093002e,in_buy_451078bdbc2f55,0.13411674,24789.9659189981770627,3324.749413767139573592099598,37129.9890150128158184,4979.753082929329915784240016,1655.003669162190342192140418,,0
FY2024,ETH,6093002e,in_buy_34ed39ea77b6e6,0.13487326,24652.9997442945726523,3325.030444292175413922547498,37129.9890150128158184,5007.842662218967411207175984,1682.812217926791997284628486,,0
FY2024,XRP,6422377c,in_buy_1b054a60a3c0fb,63.855,11.25,718.36875,14.49,925.25895,206.8902,,0
FY2024,XRP,6422377c,in_buy_d99ff3427383e0,428.145,11.22,4803.7869,14.49,6203.82105,1400.03415,,0
FY2024,XRP,6422377c,in_buy_ee59c0280ddddb,508,11.01,5593.08,14.49,7360.92,1767.84,,0
FY2024,ETH,64a5b379,in_buy_c70c65345126b6,0.2,25881.9913464999966038,5176.39826929999932076,37769,7553.8,2377.40173070000067924,,0
FY2024,ETH,68156e48,in_buy_c70c65345126b6,0.000328,25881.9913464999966038,8.4892931616519988860464,36798.7804878048780488,12.0700000000000000000064,3.58070683834800111396,,0
FY2024,XRP,698b56b4,in_buy_777a063762bb0a,354.855,9.4,3335.637,15.85,5624.45175,2288.81475,,0
FY2024,XRP,698b56b4,in_buy_e983f627964abb,1000,9.35,9350,15.85,15850,6500,,0
FY2024,XRP,698b56b4,in_buy_e7700949877d24,545.145,7.51,4094.03895,15.85,8640.54825,4546.5093,,0
FY2024,LTC,6a6276ba,in_buy_b656656cc965b7,1.0589,1698.9989611861365568,1799.06999999999999999552,2043.9981087097854568,2164.38959731279182020552,365.31959731279182021,,0
FY2024,LTC,6a6276ba,in_buy_fed92441ec62cf,0.0583,1698.9905429816172564,99.05114865582828604812,2043.9981087097854568,119.16508973778049213144,20.11394108195220608332,,0
FY2024,LTC,6a6276ba,in_buy_8f4bfd1b30263e,1.1232,1698.9939458689458689,1908.30999999999999994848,2043.9981087097854568,2295.81867570283102507776,387.50867570283102512928,,0
FY2024,LTC,6a6276ba,in_buy_2535b2b77d8ed1,1.8768,1698.9982949701619778,3188.67999999999999993504,2043.9981087097854568,3836.17565042652534532224,647.4956504265253453872,,0
FY2024,LTC,6a6276ba,in_buy_f149e8d31b443d,0.9587,1465,1404.4955,2043.9981087097854568,1959.58098682007131743416,555.08548682007131743416,,0
FY2024,ETH,6a892da6,in_buy_c70c65345126b6,0.0005,25881.9913464999966038,12.9409956732499983019,36780,18.39,5.4490043267500016981,,0
FY2024,ETH,6c5656b6,in_buy_c70c65345126b6,0.0005,25881.9913464999966038,12.9409956732499983019,36780,18.39,5.4490043267500016981,,0
FY2024,LTC,778bcac0,in_buy_1ecbd93e10dbe1,1.9849795,1420,2818.67089,2043.9968009597120864,4057.2917479706088174062288,1238.6208579706088174062288,,0
FY2024,LTC,778bcac0,in_buy_f149e8d31b443d,1.0159205,1465,1488.3235325,2043.9968009597120864,2076.5382520293911826715312,588.2147195293911826715312,,0
FY2024,XRP,8404afa2,in_buy_777a063762bb0a,62,9.4,582.8,15.85,982.7,399.9,,0
FY2024,XBT,8893af1c,in_buy_c1aa5e56972dc9,0.0011,555000,610.5,596418.1818181818181818,656.05999999999999999998,45.55999999999999999998,,0
FY2024,XRP,8ca1b4e0,in_buy_b595500c32f1b0,500,8.01,4005,15.85,7925,3920,,0
FY2024,XRP,8ca1b4e0,in_buy_1b054a60a3c0fb,443.145,11.25,4985.38125,15.85,7023.84825,2038.467,,0
FY2024,XRP,8ca1b4e0,in_buy_34fe33617eecac,556,11.25,6255,15.85,8812.6,2557.6,,0
FY2024,XRP,8ca1b4e0,in_buy_e7700949877d24,400.855,7.51,3010.42105,15.85,6353.55175,3343.1307,,0
FY2024,LTC,8d276727,in_buy_3d4d004c61d014,0.001,990,0.99,1814,1.814,0.824,,0
FY2024,LTC,8d276727,in_buy_7144cdd54be63a,0.0074,998.75,7.39075,1814,13.4236,6.03285,,0
FY2024,LTC,8d276727,in_buy_bf5a5b71f192dd,0.004,997.5,3.99,1814,7.256,3.266,,0
FY2024,LTC,8d276727,in_buy_4ce43477a30908,0.1011,998.9119683481701286,100.99000000000000000146,1814,183.3954,82.40539999999999999854,,0
FY2024,LTC,8d276727,in_buy_df91e7523f99fb,0.0167,998.8023952095808383,16.67999999999999999961,1814,30.2938,13.61380000000000000039,,0
FY2024,LTC,8d276727,in_buy_e7e2845b81765a,0.8698,1805,1569.989,1814,1577.8172,7.8282,,0
FY2024,ETH,90c3a6ea,in_buy_c70c65345126b6,0.0005,25881.9913464999966038,12.9409956732499983019,36780,18.39,5.4490043267500016981,,0
FY2024,ETH,99ac002e,in_buy_c70c65345126b6,0.0005,25881.9913464999966038,12.9409956732499983019,36780,18.39,5.4490043267500016981,,0
FY2024,XRP,9a4b40e6,in_buy_fe4a605a699904,1000,14.74,14740,9.89,9890,-4850,,0
FY2024,XRP,a1ce1016,in_buy_777a063762bb0a,583.145,9.4,5481.563,15.85,9242.84825,3761.28525,,0
FY2024,XRP,a1ce1016,in_buy_bcca1e922ff6ca,499.855,8.83,4413.71965,15.85,7922.70175,3508.9821,,0
FY2024,ETH,a2510f04,in_buy_c70c65345126b6,0.030078,25881.9913464999966038,778.4785357200268978490964,35927.9207394108650841,1080.6399999999999999995598,302.1614642799731021504634,,0
FY2024,LTC,a2f033f2,in_buy_e7e2845b81765a,0.1292,1805,233.206,1895,244.834,11.628,,0
FY2024,LTC,a2f033f2,in_buy_fed92441ec62cf,0.8708,1698.9905429816172564,1479.48096482839230687312,1895,1650.166,170.68503517160769312688,,0
FY2024,ETH,ad98c01e,in_buy_c70c65345126b6,0.0005,25881.9913464999966038,12.9409956732499983019,36780,18.39,5.4490043267500016981,,0
FY2024,XRP,b423a40d,in_buy_52b81d26b80d64,410.624,11.22,4607.20128,11.5,4722.176,114.97472,,0
FY2024,XRP,b423a40d,in_buy_d99ff3427383e0,82.376,11.22,924.25872,11.5,947.324,23.06528,,0
FY2024,XBT,ba995760,in_buy_a8ac8cbc3ddcf5,0.00334502,481000,1608.95462,557979.9159271368519383,1866.453978374591312470652266,257.499358374591312470652266,,0
FY2024,XBT,ba995760,in_buy_c1aa5e56972dc9,0.00093698,555000,520.0239,557979.9159271368519383,522.816021625408687529148334,2.792121625408687529148334,,0
FY2024,ETH,c21bdfaa,in_buy_b0c327eb38ff52,0.0008999,24586.9499241274658574,22.12579623672230652507426,37553,33.7939447,11.66814846327769347492574,,0
FY2024,ETH,c21bdfaa,in_buy_56cde635d33154,0.0023,24586.9565217391304348,56.55000000000000000004,37553,86.3719,29.82189999999999999996,,0
FY2024,ETH,c21bdfaa,in_buy_fb83f58017fb99,0.0333,25632.7327327327327327,853.56999999999999999891,37553,1250.5149,396.94490000000000000109,,0
FY2024,ETH,c21bdfaa,in_buy_812f74ec5d339b,0.001,25630,25.63,37553,37.553,11.923,,0
FY2024,ETH,c21bdfaa,in_buy_c70c65345126b6,0.0625001,25881.9913464999966038,1617.62704735538443773716038,37553,2347.0662553,729.43920794461556226283962,,0
FY2024,XBT,c31fccf8,in_buy_e319235bb039e6,0.001,332608.8888888888888889,332.6088888888888888889,597020,597.02,264.4111111111111111111,,0
FY2024,ETH,c4cd2bf3,in_buy_fa3bc81942f551,0.1880529,27622.9562623543653368,5194.57703170889922924471672,44455.9897735573411249,8360.07779928780131482670721,3165.50076757890208558199049,,0
FY2024,ETH,c4cd2bf3,in_buy_ca87fedf8a4bf8,0.0857471,27622.9862117272282405,2368.59096099559581266097755,44455.9897735573411249,3811.97220071219868517091279,1443.38123971660287250993524,,0
FY2024,LTC,cb066cf0,in_buy_1ecbd93e10dbe1,0.0059,1420,8.378,2027.1186440677966102,11.96000000000000000018,3.58200000000000000018,,0
FY2024,ETH,cd44420f,in_buy_c70c65345126b6,0.0005,25881.9913464999966038,12.9409956732499983019,36780,18.39,5.4490043267500016981,,0
FY2024,XBT,d08db49c,in_buy_ea45995a576696,0.00334502,501000,1675.85502,559000,1869.86618,194.01116,,0
FY2024,XBT,d08db49c,in_buy_bbf14bb956ec9e,0.005,491000,2455,559000,2795,340,,0
FY2024,XBT,d08db49c,in_buy_a8ac8cbc3ddcf5,0.00165498,481000,796.04538,559000,925.13382,129.08844,,0
FY2024,ETH,d74d261f,in_buy_451078bdbc2f55,0.0269,24789.9659189981770627,666.85008322105096298663,37129.7397769516728625,998.79000000000000000125,331.93991677894903701462,,0
FY2024,XRP,da48cdf3,in_buy_802d7f31113fb2,74.33,11.45,851.0785,10.89,809.4537,-41.6248,,0
FY2024,XRP,da48cdf3,in_buy_4a242df08f5858,450.67,11.81,5322.4127,10.89,4907.7963,-414.6164,,0
FY2024,ETH,dc4d7789,in_buy_c70c65345126b6,0.2,25881.9913464999966038,5176.39826929999932076,37700,7540,2363.60173070000067924,,0
FY2024,ETH,e7b621ff,in_buy_c70c65345126b6,0.0005,25881.9913464999966038,12.9409956732499983019,36780,18.39,5.4490043267500016981,,0
FY2024,ETH,e8f0e30a,in_buy_34ed39ea77b6e6,0.06570274,24652.9997442945726523,1619.769632419452790385177302,39071,2567.07175454,947.302122120547209614822698,,0
FY2024,ETH,e8f0e30a,in_buy_09de6462db067f,0.116658,25881.9798042140273277,3019.3399999999999999948266,39071,4557.944718,1538.6047180000000000051734,,0
FY2024,ETH,e8f0e30a,in_buy_c70c65345126b6,0.01763926,25881.9913464999966038,456.539174678663530093545188,39071,689.18352746,232.644352781336469906454812,,0
FY2024,ETH,ea62751c,in_buy_c70c65345126b6,0.005298,25881.9913464999966038,137.1227901537569820069324,36798.79199697999245,194.9600000000000000001,57.8372098462430179931676,,0
FY2024,XBT,f3662d76,in_buy_b6c09886a0d61e,0.005334,521137.9827521559805024,2779.7499999999999999998016,552993,2949.664662,169.9146620000000000001984,,0
FY2024,XBT,f3662d76,in_buy_ea45995a576696,0.00159498,501000,799.08498,552993,882.01277514,82.92779514,,0
FY2024,XBT,f3662d76,in_buy_e2cc0acc8beb3c,0.00307102,474299,1456.58171498,552993,1698.25256286,241.67084788,,0
FY2024,XRP,f440341d,in_buy_e7700949877d24,54,7.51,405.54,15.85,855.9,450.36,,0
FY2024,XRP,f719f24e,in_buy_f88d6a95d15959,246.83,12.05,2974.3015,10.25,2530.0075,-444.294,,0
FY2024,XRP,f719f24e,in_buy_fe4a605a699904,203.17,14.74,2994.7258,10.25,2082.4925,-912.2333,,0
FY2024,XRP,f719f24e,in_buy_cb2823fe30d1eb,300,12.05,3615,10.25,3075,-540,,0
FY2024,XRP,f91d14b2,in_buy_4a242df08f5858,546.83,11.81,6458.0623,10.45,5714.3735,-743.6888,,0
FY2024,XRP,f91d14b2,in_buy_f88d6a95d15959,214.17,12.05,2580.7485,10.45,2238.0765,-342.672,,0
FY2025,ETH,,,0.00000957,0,0,0,0,0,1cf5ab97,0.58
FY2025,ETH,,,0.00024018,0,0,0,0,0,aa79c255,13.66
FY2025,ETH,,,0.00006781,0,0,0,0,0,199f40cf,3.85
FY2025,ETH,,,0.00060644,0,0,0,0,0,26f0a1c0,40.38
FY2025,ETH,,,0.0008,0,0,0,0,0,5cbe6da6,50.66
FY2025,ETH,,,0.00008474,0,0,0,0,0,ea1d1568,5.18
FY2025,ETH,,,0.00024296,0,0,0,0,0,f761dd91,14.86
FY2025,ETH,,,0.00007173,0,0,0,0,0,34755f77,4.38
FY2025,XRP,,,1.5,0,0,0,0,0,4436c37e,31.1
FY2025,ETH,,,0.00019099,0,0,0,0,0,1b1de830,11.69
FY2025,ETH,,,0.00011385,0,0,0,0,0,3b6c90d1,6.66
FY2025,BCH,,,0.000275,0,0,0,0,0,a01da29b,2.9
FY2025,BCH,,,0.0032826,0,0,0,0,0,20b4684b,34.28
FY2025,ETH,,,0.000738,0,0,0,0,0,faf0fb20,41.98
FY2025,ETH,,,0.00064684,0,0,0,0,0,316582ff,37.85
FY2025,XRP,,,1.47,0,0,0,0,0,683c742b,30.47
FY2025,ETH,,,0.00003929,0,0,0,0,0,ceec01a6,2.29
FY2025,XRP,,,1.5,0,0,0,0,0,0fbacaac,12.82
FY2025,ETH,199f40cf,in_buy_8d5fd62c94bb28,0.016953,29400,498.4182,56726.833008906978116,961.690000000000000000548,463.271800000000000000548,,0
FY2025,ETH,1b1de830,in_buy_1e1e6cbec35256,0.063665,28400,1808.086,61060.8654676824000628,3887.439999999999999998162,2079.353999999999999998162,,0
FY2025,ETH,1cf5ab97,in_buy_1e1e6cbec35256,0.00319,28400,90.596,61059.561128526645768,194.77999999999999999992,104.18399999999999999992,,0
FY2025,BCH,20b4684b,in_buy_b6ea8aec8e6be6,0.09,16177.7581111111111111,1455.998229999999999999,10151.992323158471943,913.67930908426247487,-542.318920915737525129,,0
FY2025,BCH,20b4684b,in_buy_daa69788f8f06d,0.05,16177.758,808.8879,10151.992323158471943,507.59961615792359715,-301.28828384207640285,,0
FY2025,BCH,20b4684b,in_buy_b0b1c182cca8ec,0.03449531,12430,428.7767033,10151.992323158471943,350.19612230497166880008733,-78.58058099502833119991267,,0
FY2025,BCH,20b4684b,in_buy_48622a7c2d202e,0.01,13297.661,132.97661,10151.992323158471943,101.51992323158471943,-31.45668676841528057,,0
FY2025,BCH,20b4684b,in_buy_03975e097920a4,0.49,13297.6618775510204082,6515.854320000000000018,10151.992323158471943,4974.47623834765125207,-1541.378081652348747948,,0
FY2025,BCH,20b4684b,in_buy_37baa21bb78491,0.2,15655.7438,3131.14876,10151.992323158471943,2030.3984646316943886,-1100.7502953683056114,,0
FY2025,BCH,20b4684b,in_buy_59093b7172fbda,0.01,16177.758,161.77758,10151.992323158471943,101.51992323158471943,-60.25765676841528057,,0
FY2025,BCH,20b4684b,in_buy_939dee26e82c79,0.15970469,15116.1418,2414.118740165042,10151.992323158471943,1621.32078685240358253051267,-792.79795331263841746948733,,0
FY2025,BCH,20b4684b,in_buy_1932a14d16f416,0.05,16177.758,808.8879,10151.992323158471943,507.59961615792359715,-301.28828384207640285,,0
FY2025,ETH,26f0a1c0,in_buy_1ed6cabafa6cfe,0.19239269,32948.9637305699481865,6339.139764836787564761356685,66599.9990106209837396,12813.352963650709632107903524,6474.213198813922067346546839,,0
FY2025,ETH,26f0a1c0,in_buy_6fc58022f6eebd,0.007,32942.8571428571428571,230.5999999999999999997,66599.9990106209837396,466.1999930743468861772,235.5999930743468861775,,0
FY2025,ETH,26f0a1c0,in_buy_548a78291194ed,0.00275431,36498,100.52680638,66599.9990106209837396,183.437043274943481723817676,82.910236894943481723817676,,0
FY2025,ETH,316582ff,in_buy_1e1e6cbec35256,0.06662101,28400,1892.036684,58427.94597803502523,3892.5287732821311961980823,2000.4920892821311961980823,,0
FY2025,ETH,316582ff,in_buy_8d5fd62c94bb28,0.09509099,29400,2795.675106,58427.94597803502523,5555.9712267178688037956777,2760.2961207178688037956777,,0
FY2025,ETH,34755f77,in_buy_1e1e6cbec35256,0.023911,28400,679.0724,61060.5997239764125298,1460.0200000000000000000478,780.9476000000000000000478,,0
FY2025,ETH,3b6c90d1,in_buy_1e1e6cbec35256,0.028464,28400,808.3776,58427.8386734120292299,1663.0899999999999999998736,854.7123999999999999998736,,0
FY2025,XRP,4436c37e,in_buy_21e996609df5b4,250,8.51,2127.5,20.76,5190,3062.5,,0
FY2025,ETH,5cbe6da6,in_buy_548a78291194ed,0.19644569,36498,7169.87479362,63500,12474.301315,5304.42652138,,0
FY2025,ETH,5cbe6da6,in_buy_1e1e6cbec35256,0.00355431,28400,100.942404,63500,225.698685,124.756281,,0
FY2025,XRP,683c742b,in_buy_21e996609df5b4,245,8.51,2084.95,20.76,5086.2,3001.25,,0
FY2025,BCH,a01da29b,in_buy_939dee26e82c79,0.04002031,15116.1418,604.952680839958,10152,406.28618712,-198.666493719958,,0
FY2025,BCH,a01da29b,in_buy_5df99822387e19,0.01497969,6527.5472284360845422,97.780633942331731255947918,10152,152.07381288,54.293178937668268744052082,,0
FY2025,ETH,aa79c255,in_buy_8d5fd62c94bb28,0.060047,29400,1765.3818,56726.8972638100154879,3406.2800000000000000019313,1640.8982000000000000019313,,0
FY2025,ETH,ceec01a6,in_buy_8d5fd62c94bb28,0.009824,29400,288.8256,58427.3208469055374593,573.9900000000000000001632,285.1644000000000000001632,,0
FY2025,ETH,ea1d1568,in_buy_1e1e6cbec35256,0.028247,28400,802.2148,61060.9976280666973484,1724.7900000000000000002548,922.5752000000000000002548,,0
FY2025,ETH,f761dd91,in_buy_1e1e6cbec35256,0.080987,28400,2300.0308,61060.9110104090780002,4945.1400000000000000021974,2645.1092000000000000021974,,0
FY2025,ETH,faf0fb20,in_buy_8d5fd62c94bb28,0.11699973,29400,3439.792062,56735.9349593495934959,6638.089071541463414630056107,3198.297009541463414630056107,,0
FY2025,ETH,faf0fb20,in_buy_fa3bc81942f551,0.00600027,27622.9562623543653368,165.745195772317027699440936,56735.9349593495934959,340.430928458536585365643893,174.685732686219557666202957,,0
FY2026,LTC,,,0.008,0,0,0,0,0,f06afea5,11.2
FY2026,ETH,,,0.00050266,0,0,0,0,0,e262a416,23.86
FY2026,ETH,,,0.00014378,0,0,0,0,0,3bf2e9b0,7.61
FY2026,ETH,,,0.00045758,0,0,0,0,0,1dff245d,24.34
FY2026,XBT,,,0.00013627,0,0,0,0,0,84dbf40a,199.58
FY2026,XBT,,,0.00001806,0,0,0,0,0,d115aa6c,31.7
